source,target,weight
11868,6063,0.13043478260869565
11868,7563,0.04
11868,12476,0.23809523809523808
11868,14603,0.18181818181818182
11868,16569,0.08333333333333333
11868,15547,0.19047619047619047
11868,6342,0.13636363636363635
11868,10246,0.08695652173913043
11868,23612,0.041666666666666664
11868,13544,0.13636363636363635
11868,11999,0.19047619047619047
11868,18313,0.043478260869565216
11868,17663,0.043478260869565216
11868,10402,0.2
11868,14546,0.2
11868,11599,0.09090909090909091
11868,6630,0.14285714285714285
11868,21228,0.09090909090909091
11868,7001,0.09090909090909091
11868,10751,0.3333333333333333
11868,17566,0.09523809523809523
11868,18361,0.045454545454545456
11868,15748,0.09523809523809523
11868,19729,0.045454545454545456
11868,14192,0.15
11868,13776,0.15
11868,17984,0.045454545454545456
11868,17228,0.09523809523809523
11868,17643,0.045454545454545456
11868,8370,0.1
11868,16913,0.1
11868,11445,0.047619047619047616
11868,12455,0.2222222222222222
11868,16377,0.047619047619047616
11868,10288,0.15789473684210525
11868,9771,0.1
11868,8167,0.05
11868,5461,0.05
11868,11239,0.05
11868,30601,0.05
11868,30681,0.05
11868,29689,0.05
11868,14222,0.10526315789473684
11868,51762,0.05
11868,12466,0.1111111111111111
11868,52036,0.05263157894736842
11868,13407,0.1111111111111111
11868,21676,0.05263157894736842
11868,5645,0.05263157894736842
11868,13360,0.05263157894736842
11868,8510,0.05263157894736842
11285,12471,0.30434782608695654
11285,11408,0.42857142857142855
11285,13991,0.11538461538461539
11285,12381,0.16
11285,10944,0.3333333333333333
11285,9246,0.12
11285,13034,0.12
11285,9731,0.17391304347826086
11285,10111,0.125
11285,19724,0.038461538461538464
11285,10249,0.2857142857142857
11285,14248,0.038461538461538464
11285,8484,0.125
11285,15604,0.13043478260869565
11285,9011,0.041666666666666664
11285,6063,0.18181818181818182
11285,7563,0.08333333333333333
11285,12476,0.08333333333333333
11285,14603,0.04
11285,16569,0.04
11285,15547,0.08695652173913043
11285,6342,0.19047619047619047
11285,10246,0.13636363636363635
11285,23612,0.041666666666666664
11285,3922,0.041666666666666664
11285,13544,0.13636363636363635
11285,11999,0.19047619047619047
11285,18313,0.043478260869565216
11285,14546,0.043478260869565216
11285,11599,0.2
11285,6630,0.2
11285,21228,0.043478260869565216
11285,7001,0.2
11285,10751,0.14285714285714285
11285,10727,0.09523809523809523
11285,18361,0.045454545454545456
11285,15748,0.045454545454545456
11285,19729,0.045454545454545456
11285,14192,0.09523809523809523
11285,13776,0.15
11285,17228,0.045454545454545456
11285,8370,0.1
11285,11445,0.15789473684210525
11285,53292,0.047619047619047616
11285,12455,0.1
11285,4536,0.047619047619047616
11285,5272,0.047619047619047616
11285,1169,0.047619047619047616
11285,10288,0.15789473684210525
11285,9771,0.1
11285,8167,0.16666666666666666
11285,26145,0.05
11285,5461,0.10526315789473684
11285,5115,0.05
11285,11239,0.23529411764705882
11285,3739,0.05
11285,14222,0.05
11285,47800,0.05
11285,8612,0.05
11285,50133,0.05263157894736842
11285,9804,0.17647058823529413
11285,26718,0.05263157894736842
11285,1952,0.05263157894736842
11285,12466,0.05263157894736842
11285,52036,0.05263157894736842
11285,6634,0.05263157894736842
11285,3087,0.05263157894736842
11285,13407,0.05263157894736842
11285,21676,0.05263157894736842
11285,5645,0.05263157894736842
11285,13360,0.05263157894736842
11285,8510,0.1111111111111111
12471,11408,0.30434782608695654
12471,13991,0.16
12471,12381,0.07407407407407407
12471,5885,0.07692307692307693
12471,10944,0.21739130434782608
12471,9246,0.037037037037037035
12471,13034,0.07692307692307693
12471,9731,0.08
12471,19724,0.08
12471,10249,0.2857142857142857
12471,14248,0.08
12471,8484,0.08
12471,15604,0.13043478260869565
12471,9011,0.08695652173913043
12471,7563,0.08333333333333333
12471,12476,0.3684210526315789
12471,14603,0.08333333333333333
12471,16569,0.08333333333333333
12471,15547,0.08695652173913043
12471,10246,0.08695652173913043
12471,23612,0.041666666666666664
12471,3922,0.041666666666666664
12471,13544,0.13636363636363635
12471,11999,0.19047619047619047
12471,18031,0.09090909090909091
12471,18313,0.14285714285714285
12471,17663,0.043478260869565216
12471,14546,0.09090909090909091
12471,11599,0.2
12471,6630,0.043478260869565216
12471,21228,0.043478260869565216
12471,7001,0.043478260869565216
12471,10751,0.14285714285714285
12471,17566,0.15
12471,18361,0.09523809523809523
12471,15748,0.09523809523809523
12471,19729,0.045454545454545456
12471,14192,0.09523809523809523
12471,13776,0.09523809523809523
12471,17228,0.09523809523809523
12471,8370,0.047619047619047616
12471,16913,0.1
12471,11445,0.047619047619047616
12471,12455,0.2222222222222222
12471,19171,0.047619047619047616
12471,16377,0.15789473684210525
12471,4536,0.047619047619047616
12471,5272,0.047619047619047616
12471,9722,0.1
12471,10288,0.15789473684210525
12471,9771,0.1
12471,8669,0.10526315789473684
12471,17242,0.05
12471,11239,0.23529411764705882
12471,14222,0.16666666666666666
12471,8612,0.05
12471,9804,0.05263157894736842
12471,18857,0.1111111111111111
12471,12466,0.1111111111111111
12471,6634,0.05263157894736842
12471,14285,0.1111111111111111
12471,13407,0.1111111111111111
12471,21676,0.05263157894736842
12471,13360,0.25
12471,6252,0.1111111111111111
12471,8454,0.1111111111111111
11408,13991,0.11538461538461539
11408,12381,0.16
11408,5885,0.037037037037037035
11408,10944,0.3333333333333333
11408,9246,0.07692307692307693
11408,13034,0.12
11408,9731,0.2857142857142857
11408,10111,0.125
11408,19724,0.038461538461538464
11408,10249,0.35
11408,14248,0.125
11408,8484,0.17391304347826086
11408,15604,0.04
11408,9011,0.08695652173913043
11408,6063,0.13043478260869565
11408,7563,0.08333333333333333
11408,12476,0.08333333333333333
11408,16569,0.04
11408,6342,0.08695652173913043
11408,10246,0.13636363636363635
11408,23612,0.041666666666666664
11408,13544,0.08695652173913043
11408,11999,0.25
11408,18313,0.09090909090909091
11408,10402,0.043478260869565216
11408,14546,0.09090909090909091
11408,11599,0.2
11408,6630,0.09090909090909091
11408,21228,0.043478260869565216
11408,7001,0.14285714285714285
11408,10751,0.2
11408,17566,0.045454545454545456
11408,10727,0.045454545454545456
11408,18361,0.045454545454545456
11408,19729,0.045454545454545456
11408,13776,0.15
11408,8370,0.047619047619047616
11408,11445,0.15789473684210525
11408,8710,0.047619047619047616
11408,12455,0.047619047619047616
11408,16377,0.047619047619047616
11408,4536,0.047619047619047616
11408,10288,0.15789473684210525
11408,9771,0.2222222222222222
11408,8167,0.10526315789473684
11408,42810,0.05
11408,17242,0.05
11408,11239,0.16666666666666666
11408,30601,0.05
11408,30681,0.05
11408,29689,0.05
11408,8612,0.10526315789473684
11408,9804,0.1111111111111111
11408,18857,0.05263157894736842
11408,12466,0.25
11408,52036,0.05263157894736842
11408,6634,0.1111111111111111
11408,42574,0.05263157894736842
11408,13407,0.05263157894736842
11408,21676,0.05263157894736842
11408,8510,0.05263157894736842
13991,12381,0.2727272727272727
13991,5885,0.038461538461538464
13991,10944,0.125
13991,9246,0.125
13991,13034,0.22727272727272727
13991,9731,0.13043478260869565
13991,10111,0.13043478260869565
13991,19724,0.18181818181818182
13991,14248,0.3684210526315789
13991,8484,0.13043478260869565
13991,15604,0.19047619047619047
13991,9011,0.043478260869565216
13991,6063,0.041666666666666664
13991,7563,0.041666666666666664
13991,12476,0.041666666666666664
13991,14603,0.19047619047619047
13991,16569,0.19047619047619047
13991,15547,0.14285714285714285
13991,6342,0.09090909090909091
13991,10246,0.14285714285714285
13991,23612,0.043478260869565216
13991,13544,0.14285714285714285
13991,11999,0.09090909090909091
13991,18031,0.21052631578947367
13991,18313,0.21052631578947367
13991,17663,0.15
13991,10402,0.09523809523809523
13991,14546,0.045454545454545456
13991,6630,0.09523809523809523
13991,21228,0.045454545454545456
13991,7001,0.09523809523809523
13991,10751,0.15
13991,17566,0.2222222222222222
13991,10727,0.047619047619047616
13991,18361,0.1
13991,15748,0.15789473684210525
13991,14192,0.1
13991,13776,0.29411764705882354
13991,17984,0.15789473684210525
13991,17228,0.15789473684210525
13991,17643,0.1
13991,8370,0.10526315789473684
13991,16913,0.10526315789473684
13991,11445,0.10526315789473684
13991,21217,0.10526315789473684
13991,12455,0.10526315789473684
13991,19171,0.05
13991,16377,0.23529411764705882
13991,23576,0.05
13991,19526,0.10526315789473684
13991,9771,0.05
13991,8167,0.05263157894736842
13991,17242,0.1111111111111111
13991,5461,0.05263157894736842
13991,14222,0.05263157894736842
13991,20406,0.05263157894736842
13991,18857,0.11764705882352941
13991,20967,0.05555555555555555
13991,12466,0.05555555555555555
13991,14285,0.05555555555555555
13991,13407,0.11764705882352941
13991,21676,0.05555555555555555
13991,5645,0.05555555555555555
13991,13360,0.05555555555555555
12381,10944,0.17391304347826086
12381,9246,0.17391304347826086
12381,13034,0.22727272727272727
12381,9731,0.04
12381,10111,0.23809523809523808
12381,19724,0.08333333333333333
12381,10249,0.04
12381,14248,0.18181818181818182
12381,8484,0.04
12381,15604,0.041666666666666664
12381,9011,0.043478260869565216
12381,12476,0.041666666666666664
12381,14603,0.25
12381,16569,0.25
12381,15547,0.09090909090909091
12381,6342,0.043478260869565216
12381,10246,0.14285714285714285
12381,13544,0.14285714285714285
12381,11999,0.2
12381,18031,0.09523809523809523
12381,18313,0.09523809523809523
12381,17663,0.15
12381,10402,0.09523809523809523
12381,14546,0.21052631578947367
12381,11599,0.045454545454545456
12381,6630,0.045454545454545456
12381,7001,0.09523809523809523
12381,10751,0.045454545454545456
12381,17566,0.2222222222222222
12381,10727,0.2222222222222222
12381,18361,0.047619047619047616
12381,15748,0.1
12381,14192,0.047619047619047616
12381,13776,0.2222222222222222
12381,17984,0.15789473684210525
12381,17228,0.15789473684210525
12381,17643,0.1
12381,16913,0.05
12381,11445,0.16666666666666666
12381,53292,0.05
12381,8710,0.10526315789473684
12381,12455,0.10526315789473684
12381,19171,0.05
12381,16377,0.16666666666666666
12381,9722,0.05
12381,10288,0.05
12381,9771,0.10526315789473684
12381,8167,0.05263157894736842
12381,42810,0.05263157894736842
12381,5461,0.05263157894736842
12381,14222,0.05263157894736842
12381,47800,0.05263157894736842
12381,8440,0.05263157894736842
12381,50133,0.05555555555555555
12381,9244,0.11764705882352941
12381,9804,0.05555555555555555
12381,18857,0.11764705882352941
12381,12466,0.11764705882352941
12381,42574,0.05555555555555555
12381,13407,0.05555555555555555
12381,13360,0.05555555555555555
5885,10944,0.04
5885,9246,0.23809523809523808
5885,13034,0.04
5885,9731,0.25
5885,10111,0.19047619047619047
5885,10249,0.13636363636363635
5885,8484,0.25
5885,9011,0.35294117647058826
5885,6063,0.2631578947368421
5885,7563,0.2
5885,12476,0.09090909090909091
5885,6342,0.2777777777777778
5885,10246,0.15
5885,3922,0.35294117647058826
5885,3662,0.2777777777777778
5885,13544,0.045454545454545456
5885,10402,0.29411764705882354
5885,11599,0.047619047619047616
5885,6630,0.29411764705882354
5885,21228,0.047619047619047616
5885,7001,0.15789473684210525
5885,10751,0.1
5885,8370,0.17647058823529413
5885,8710,0.17647058823529413
5885,12455,0.1111111111111111
5885,4536,0.1111111111111111
5885,5272,0.3333333333333333
5885,1169,0.17647058823529413
5885,9722,0.17647058823529413
5885,2900,0.42857142857142855
5885,5379,0.17647058823529413
5885,10288,0.05263157894736842
5885,9771,0.1111111111111111
5885,51480,0.05263157894736842
5885,8167,0.05555555555555555
5885,8669,0.11764705882352941
5885,5461,0.05555555555555555
5885,5115,0.11764705882352941
5885,11239,0.11764705882352941
5885,30601,0.05555555555555555
5885,3739,0.11764705882352941
5885,30681,0.05555555555555555
5885,29689,0.05555555555555555
5885,14222,0.05555555555555555
5885,8612,0.11764705882352941
5885,8440,0.11764705882352941
5885,439,0.2
5885,9804,0.058823529411764705
5885,1952,0.125
5885,6634,0.125
5885,14285,0.058823529411764705
5885,2487,0.2857142857142857
5885,2077,0.2
5885,588,0.125
5885,3087,0.125
5885,5645,0.2
5885,13360,0.125
5885,6252,0.2
5885,8510,0.125
5885,8454,0.2857142857142857
10944,9246,0.13043478260869565
10944,13034,0.18181818181818182
10944,9731,0.19047619047619047
10944,10111,0.13636363636363635
10944,10249,0.19047619047619047
10944,14248,0.08695652173913043
10944,8484,0.13636363636363635
10944,15604,0.043478260869565216
10944,6063,0.14285714285714285
10944,7563,0.09090909090909091
10944,12476,0.14285714285714285
10944,14603,0.09090909090909091
10944,16569,0.043478260869565216
10944,15547,0.15
10944,6342,0.045454545454545456
10944,10246,0.09523809523809523
10944,13544,0.15
10944,11999,0.21052631578947367
10944,17663,0.047619047619047616
10944,10402,0.15789473684210525
10944,14546,0.1
10944,11599,0.1
10944,6630,0.1
10944,7001,0.15789473684210525
10944,10751,0.2222222222222222
10944,10727,0.10526315789473684
10944,15748,0.05
10944,14192,0.05
10944,13776,0.10526315789473684
10944,17228,0.10526315789473684
10944,17643,0.05
10944,8370,0.05263157894736842
10944,11445,0.17647058823529413
10944,53292,0.05263157894736842
10944,12455,0.1111111111111111
10944,10288,0.17647058823529413
10944,9771,0.1111111111111111
10944,8167,0.11764705882352941
10944,17242,0.05555555555555555
10944,11239,0.05555555555555555
10944,30601,0.05555555555555555
10944,30681,0.05555555555555555
10944,29689,0.05555555555555555
10944,47800,0.05555555555555555
10944,50133,0.058823529411764705
10944,9244,0.058823529411764705
10944,9804,0.058823529411764705
10944,12466,0.125
10944,52036,0.058823529411764705
10944,6634,0.058823529411764705
10944,13407,0.058823529411764705
9246,13034,0.08333333333333333
9246,9731,0.13636363636363635
9246,10111,0.19047619047619047
9246,10249,0.08695652173913043
9246,14248,0.041666666666666664
9246,8484,0.19047619047619047
9246,9011,0.21052631578947367
9246,6063,0.2
9246,7563,0.09090909090909091
9246,12476,0.043478260869565216
9246,16569,0.09090909090909091
9246,6342,0.2777777777777778
9246,10246,0.15
9246,3922,0.15
9246,3662,0.21052631578947367
9246,11999,0.045454545454545456
9246,10402,0.2222222222222222
9246,11599,0.15789473684210525
9246,6630,0.15789473684210525
9246,7001,0.29411764705882354
9246,10751,0.1
9246,10727,0.23529411764705882
9246,15748,0.05
9246,13776,0.05
9246,8370,0.3333333333333333
9246,11445,0.05263157894736842
9246,8710,0.1111111111111111
9246,16377,0.05263157894736842
9246,4536,0.05263157894736842
9246,5272,0.1111111111111111
9246,1169,0.25
9246,9722,0.1111111111111111
9246,2900,0.17647058823529413
9246,5379,0.17647058823529413
9246,9771,0.17647058823529413
9246,51480,0.05263157894736842
9246,8167,0.11764705882352941
9246,8669,0.05555555555555555
9246,5461,0.26666666666666666
9246,5115,0.11764705882352941
9246,30601,0.05555555555555555
9246,3739,0.1875
9246,30681,0.05555555555555555
9246,29689,0.05555555555555555
9246,14222,0.05555555555555555
9246,8612,0.05555555555555555
9246,8440,0.1875
9246,439,0.2
9246,9244,0.125
9246,1952,0.125
9246,6634,0.125
9246,14285,0.058823529411764705
9246,2487,0.2
9246,2077,0.125
9246,588,0.058823529411764705
9246,3087,0.125
9246,5645,0.2
9246,8510,0.125
9246,8454,0.058823529411764705
13034,9731,0.13636363636363635
13034,19724,0.19047619047619047
13034,14248,0.3157894736842105
13034,8484,0.041666666666666664
13034,15604,0.3333333333333333
13034,12476,0.043478260869565216
13034,14603,0.4117647058823529
13034,16569,0.09090909090909091
13034,15547,0.21052631578947367
13034,6342,0.045454545454545456
13034,10246,0.045454545454545456
13034,13544,0.15
13034,11999,0.045454545454545456
13034,18031,0.047619047619047616
13034,18313,0.2222222222222222
13034,17663,0.15789473684210525
13034,10402,0.1
13034,14546,0.15789473684210525
13034,6630,0.047619047619047616
13034,21228,0.047619047619047616
13034,7001,0.047619047619047616
13034,10751,0.1
13034,17566,0.16666666666666666
13034,10727,0.05
13034,15748,0.16666666666666666
13034,19729,0.05
13034,14192,0.4
13034,13776,0.3125
13034,17984,0.16666666666666666
13034,17228,0.23529411764705882
13034,17643,0.23529411764705882
13034,16913,0.05263157894736842
13034,11445,0.05263157894736842
13034,53292,0.05263157894736842
13034,12455,0.17647058823529413
13034,19171,0.1111111111111111
13034,16377,0.1111111111111111
13034,19526,0.05263157894736842
13034,9771,0.05263157894736842
13034,51480,0.05263157894736842
13034,17242,0.11764705882352941
13034,5461,0.05555555555555555
13034,21733,0.05555555555555555
13034,20406,0.11764705882352941
13034,51762,0.05555555555555555
13034,9244,0.058823529411764705
13034,18857,0.125
13034,20967,0.058823529411764705
13034,12466,0.058823529411764705
13034,52036,0.058823529411764705
13034,13407,0.058823529411764705
13034,8510,0.058823529411764705
9731,10111,0.2
9731,10249,0.2631578947368421
9731,14248,0.043478260869565216
9731,8484,0.2631578947368421
9731,15604,0.045454545454545456
9731,9011,0.2222222222222222
9731,6063,0.2777777777777778
9731,6342,0.15789473684210525
9731,10246,0.047619047619047616
9731,3662,0.047619047619047616
9731,13544,0.1
9731,11999,0.1
9731,10402,0.23529411764705882
9731,11599,0.05
9731,6630,0.10526315789473684
9731,21228,0.05
9731,30313,0.05
9731,7001,0.23529411764705882
9731,10751,0.23529411764705882
9731,13776,0.05263157894736842
9731,32055,0.05555555555555555
9731,8370,0.05555555555555555
9731,11445,0.11764705882352941
9731,8710,0.11764705882352941
9731,12455,0.05555555555555555
9731,32305,0.05555555555555555
9731,4536,0.05555555555555555
9731,5272,0.05555555555555555
9731,2900,0.11764705882352941
9731,10288,0.11764705882352941
9731,9771,0.1875
9731,8167,0.125
9731,26145,0.058823529411764705
9731,8669,0.058823529411764705
9731,5115,0.058823529411764705
9731,11239,0.058823529411764705
9731,30601,0.058823529411764705
9731,3739,0.058823529411764705
9731,30681,0.058823529411764705
9731,29689,0.058823529411764705
9731,8612,0.058823529411764705
9731,32592,0.0625
9731,9244,0.13333333333333333
9731,9804,0.0625
9731,26718,0.0625
9731,12466,0.0625
9731,2487,0.0625
9731,2077,0.0625
9731,5645,0.13333333333333333
9731,8510,0.0625
10111,10249,0.2
10111,14248,0.09090909090909091
10111,8484,0.2
10111,9011,0.29411764705882354
10111,6063,0.35294117647058826
10111,7563,0.045454545454545456
10111,14603,0.045454545454545456
10111,16569,0.15
10111,6342,0.2222222222222222
10111,10246,0.15789473684210525
10111,3922,0.1
10111,3662,0.1
10111,13544,0.047619047619047616
10111,11999,0.2222222222222222
10111,10402,0.23529411764705882
10111,14546,0.05
10111,11599,0.05
10111,6630,0.16666666666666666
10111,30313,0.05
10111,7001,0.16666666666666666
10111,10751,0.16666666666666666
10111,17566,0.05263157894736842
10111,10727,0.17647058823529413
10111,15748,0.05263157894736842
10111,17984,0.05263157894736842
10111,32055,0.05555555555555555
10111,8370,0.11764705882352941
10111,16913,0.05555555555555555
10111,11445,0.11764705882352941
10111,53292,0.05555555555555555
10111,8710,0.35714285714285715
10111,32305,0.05555555555555555
10111,16377,0.05555555555555555
10111,5272,0.11764705882352941
10111,1169,0.05555555555555555
10111,9722,0.05555555555555555
10111,2900,0.11764705882352941
10111,10288,0.11764705882352941
10111,9771,0.05555555555555555
10111,8167,0.38461538461538464
10111,26145,0.058823529411764705
10111,5115,0.058823529411764705
10111,3739,0.125
10111,47800,0.058823529411764705
10111,8440,0.125
10111,50133,0.0625
10111,32592,0.0625
10111,9244,0.13333333333333333
10111,9804,0.0625
10111,26718,0.0625
10111,1952,0.0625
10111,12466,0.0625
10111,52036,0.0625
10111,6634,0.13333333333333333
10111,2487,0.0625
10111,13407,0.0625
10111,5645,0.21428571428571427
10111,8454,0.0625
19724,14248,0.2
19724,15604,0.2777777777777778
19724,12476,0.045454545454545456
19724,14603,0.2777777777777778
19724,16569,0.15
19724,15547,0.15789473684210525
19724,10246,0.047619047619047616
19724,23612,0.15789473684210525
19724,3922,0.047619047619047616
19724,3662,0.047619047619047616
19724,13544,0.047619047619047616
19724,11999,0.047619047619047616
19724,18031,0.3125
19724,18313,0.5
19724,17663,0.3125
19724,10402,0.05
19724,14546,0.05
19724,11599,0.05
19724,21228,0.16666666666666666
19724,10751,0.05
19724,17566,0.17647058823529413
19724,27612,0.05263157894736842
19724,18361,0.3333333333333333
19724,24499,0.1111111111111111
19724,15748,0.25
19724,19729,0.25
19724,14192,0.3333333333333333
19724,13776,0.17647058823529413
19724,17984,0.25
19724,17228,0.3333333333333333
19724,17643,0.42857142857142855
19724,16913,0.11764705882352941
19724,53292,0.05555555555555555
19724,21217,0.26666666666666666
19724,12455,0.05555555555555555
19724,19171,0.35714285714285715
19724,16377,0.11764705882352941
19724,4536,0.05555555555555555
19724,23576,0.11764705882352941
19724,5272,0.05555555555555555
19724,19526,0.26666666666666666
19724,51480,0.05555555555555555
19724,26145,0.058823529411764705
19724,17242,0.2
19724,5461,0.058823529411764705
19724,5115,0.058823529411764705
19724,3739,0.058823529411764705
19724,14222,0.058823529411764705
19724,25164,0.125
19724,24845,0.058823529411764705
19724,21733,0.058823529411764705
19724,20406,0.2857142857142857
19724,28158,0.0625
19724,18857,0.13333333333333333
19724,20967,0.21428571428571427
19724,23303,0.0625
19724,52036,0.0625
19724,14285,0.0625
19724,3087,0.0625
19724,13407,0.13333333333333333
19724,21676,0.3076923076923077
19724,5645,0.0625
19724,13360,0.0625
10249,8484,0.2
10249,9011,0.2222222222222222
10249,6063,0.15
10249,7563,0.09523809523809523
10249,12476,0.09523809523809523
10249,6342,0.15789473684210525
10249,10246,0.1
10249,3922,0.047619047619047616
10249,3662,0.047619047619047616
10249,11999,0.1
10249,18031,0.05
10249,17663,0.05
10249,10402,0.10526315789473684
10249,14546,0.05
10249,11599,0.16666666666666666
10249,6630,0.05
10249,30313,0.05
10249,7001,0.23529411764705882
10249,10751,0.10526315789473684
10249,10727,0.05263157894736842
10249,13776,0.05263157894736842
10249,32055,0.05555555555555555
10249,8370,0.11764705882352941
10249,16913,0.05555555555555555
10249,11445,0.11764705882352941
10249,8710,0.1875
10249,32305,0.05555555555555555
10249,4536,0.11764705882352941
10249,5272,0.11764705882352941
10249,2900,0.11764705882352941
10249,10288,0.1875
10249,9771,0.1875
10249,8167,0.125
10249,26145,0.058823529411764705
10249,5115,0.125
10249,11239,0.2
10249,3739,0.125
10249,8612,0.2
10249,32592,0.0625
10249,9244,0.0625
10249,9804,0.13333333333333333
10249,26718,0.0625
10249,12466,0.0625
10249,52036,0.0625
10249,6634,0.13333333333333333
10249,14285,0.0625
10249,2487,0.0625
10249,2077,0.0625
10249,5645,0.13333333333333333
10249,13360,0.0625
10249,8510,0.0625
14248,8484,0.043478260869565216
14248,15604,0.2777777777777778
14248,9011,0.047619047619047616
14248,14603,0.2777777777777778
14248,16569,0.21052631578947367
14248,15547,0.375
14248,10246,0.1
14248,13544,0.1
14248,11999,0.1
14248,18031,0.10526315789473684
14248,18313,0.3125
14248,17663,0.16666666666666666
14248,10402,0.05
14248,14546,0.23529411764705882
14248,21228,0.05
14248,7001,0.05
14248,10751,0.16666666666666666
14248,17566,0.25
14248,10727,0.05263157894736842
14248,15748,0.25
14248,19729,0.05263157894736842
14248,14192,0.3333333333333333
14248,13776,0.17647058823529413
14248,17984,0.17647058823529413
14248,17228,0.25
14248,17643,0.25
14248,11445,0.11764705882352941
14248,21217,0.11764705882352941
14248,8710,0.05555555555555555
14248,12455,0.11764705882352941
14248,19171,0.05555555555555555
14248,16377,0.26666666666666666
14248,19526,0.11764705882352941
14248,8167,0.058823529411764705
14248,17242,0.125
14248,21733,0.125
14248,20406,0.2
14248,51762,0.058823529411764705
14248,18857,0.21428571428571427
14248,20967,0.13333333333333333
14248,12466,0.13333333333333333
14248,52036,0.0625
14248,14285,0.0625
14248,13407,0.0625
8484,9011,0.047619047619047616
8484,6063,0.35294117647058826
8484,7563,0.15
8484,12476,0.045454545454545456
8484,16569,0.045454545454545456
8484,6342,0.29411764705882354
8484,10246,0.047619047619047616
8484,3662,0.047619047619047616
8484,13544,0.047619047619047616
8484,10402,0.23529411764705882
8484,11599,0.05
8484,6630,0.16666666666666666
8484,21228,0.05
8484,7001,0.3125
8484,10751,0.16666666666666666
8484,10727,0.1111111111111111
8484,15748,0.05263157894736842
8484,8370,0.26666666666666666
8484,11445,0.11764705882352941
8484,12455,0.11764705882352941
8484,16377,0.05555555555555555
8484,4536,0.1875
8484,1169,0.05555555555555555
8484,2900,0.11764705882352941
8484,5379,0.05555555555555555
8484,9771,0.1875
8484,8167,0.2
8484,8669,0.058823529411764705
8484,5461,0.058823529411764705
8484,5115,0.058823529411764705
8484,11239,0.058823529411764705
8484,30601,0.058823529411764705
8484,3739,0.125
8484,30681,0.058823529411764705
8484,29689,0.058823529411764705
8484,8612,0.2
8484,8440,0.058823529411764705
8484,439,0.0625
8484,9244,0.0625
8484,9804,0.13333333333333333
8484,1952,0.0625
8484,52036,0.0625
8484,6634,0.13333333333333333
8484,588,0.0625
8484,3087,0.13333333333333333
8484,13407,0.0625
8484,5645,0.21428571428571427
8484,8510,0.3076923076923077
15604,12476,0.047619047619047616
15604,14603,0.29411764705882354
15604,16569,0.15789473684210525
15604,15547,0.3125
15604,10246,0.05
15604,13544,0.16666666666666666
15604,11999,0.05
15604,18031,0.1111111111111111
15604,18313,0.25
15604,17663,0.17647058823529413
15604,10402,0.05263157894736842
15604,14546,0.17647058823529413
15604,21228,0.05263157894736842
15604,10751,0.1111111111111111
15604,17566,0.11764705882352941
15604,18361,0.05555555555555555
15604,15748,0.35714285714285715
15604,19729,0.05555555555555555
15604,14192,0.5833333333333334
15604,13776,0.26666666666666666
15604,17984,0.26666666666666666
15604,17228,0.1875
15604,17643,0.1875
15604,16913,0.125
15604,53292,0.058823529411764705
15604,26244,0.058823529411764705
15604,21217,0.058823529411764705
15604,12455,0.125
15604,19171,0.2
15604,16377,0.125
15604,23576,0.058823529411764705
15604,19526,0.125
15604,51480,0.058823529411764705
15604,17242,0.13333333333333333
15604,14222,0.13333333333333333
15604,25164,0.0625
15604,24845,0.0625
15604,21733,0.13333333333333333
15604,20406,0.3076923076923077
15604,51762,0.0625
15604,24834,0.06666666666666667
15604,20967,0.14285714285714285
15604,12466,0.06666666666666667
15604,52036,0.06666666666666667
15604,14285,0.06666666666666667
15604,13407,0.14285714285714285
15604,13360,0.06666666666666667
9011,6063,0.16666666666666666
9011,7563,0.05
9011,12476,0.05
9011,16569,0.05
9011,6342,0.17647058823529413
9011,10246,0.05263157894736842
9011,3922,0.25
9011,3662,0.17647058823529413
9011,11999,0.1111111111111111
9011,10402,0.11764705882352941
9011,14546,0.05555555555555555
9011,6630,0.05555555555555555
9011,30313,0.05555555555555555
9011,7001,0.05555555555555555
9011,10751,0.11764705882352941
9011,32055,0.0625
9011,8370,0.3076923076923077
9011,8710,0.4166666666666667
9011,12455,0.0625
9011,32305,0.0625
9011,4536,0.0625
9011,5272,0.4166666666666667
9011,1169,0.21428571428571427
9011,9722,0.0625
9011,2900,0.3076923076923077
9011,5379,0.0625
9011,10288,0.0625
9011,9771,0.0625
9011,8167,0.14285714285714285
9011,26145,0.06666666666666667
9011,8669,0.14285714285714285
9011,5461,0.06666666666666667
9011,5115,0.14285714285714285
9011,11239,0.14285714285714285
9011,3739,0.14285714285714285
9011,8612,0.06666666666666667
9011,8440,0.14285714285714285
9011,439,0.15384615384615385
9011,32592,0.07142857142857142
9011,9244,0.07142857142857142
9011,9804,0.07142857142857142
9011,26718,0.07142857142857142
9011,1952,0.15384615384615385
9011,12466,0.07142857142857142
9011,6634,0.25
9011,14285,0.07142857142857142
9011,2487,0.36363636363636365
9011,2077,0.07142857142857142
9011,3087,0.07142857142857142
9011,13407,0.07142857142857142
9011,5645,0.15384615384615385
9011,13360,0.07142857142857142
9011,6252,0.07142857142857142
9011,8510,0.07142857142857142
9011,8454,0.25
6063,7563,0.047619047619047616
6063,6342,0.4
6063,10246,0.05
6063,3922,0.16666666666666666
6063,3662,0.16666666666666666
6063,10402,0.25
6063,6630,0.25
6063,7001,0.3333333333333333
6063,10751,0.1111111111111111
6063,8370,0.2
6063,11445,0.058823529411764705
6063,8710,0.2
6063,4536,0.125
